Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"456,18330035",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Marzo 2023. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2023,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"443,46023056",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2022. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2022,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"370,13523716000003",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2021. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2021,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"514,58992226",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2020. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2020,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"727,1864729299999",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2019. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2019,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"833,74742251",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2018. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2018,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"2101,6523641",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2017. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2017,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"2056,11369832",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2016. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2016,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"2151,4788415900002",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2015. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2015,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
7019.1,00,Total Nacional,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Gasto público,Presupuesto destinado a Obras Públicas - Codificado,Total,Total,"2685,92411342",No Aplica,"750000 - OBRAS PUBLICAS / Presupuesto Codificado Diciembre 2014. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2014,,Ministerio de Economía y Finanzas,Millones de USD,Personas,ODS 9
