Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
7008,01,Azuay,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,45056,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,02,Bolívar,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,2642,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,03,Cañar,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,8679,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,04,Carchi,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,2593,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,05,Cotopaxi,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,16151,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,06,Chimborazo,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,14948,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,07,El Oro,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,27241,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,08,Esmeraldas,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,10064,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,09,Guayas,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,368339,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
7008,24,Santa Elena,0000,Total Nacional,Ecuador,Infraestructura y acceso a servicios sociales,Acceso a educación,Estudiantes en instituciones con sostenimiento particular,Total,Total,20258,No Aplica,"Estudiantes de inicial a 3ro. de bachillerato registrados en instituciones de tipo de educación ordinaria, especial y popular permanente con sostenimiento particular (privadas). Datos históricos de Sistema Nacional de Educación",2010,,Ministerio de Educación,Estudiantes,Personas,ODS 4
