Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"542,247814",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Marzo 2023. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2023,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"547,45080483",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2022. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2022,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"530,35542264",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2021. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2021,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"546,22470045",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2020. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2020,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"558,01218023",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2019. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2019,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"578,4287980800001",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2018. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2018,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"621,2133633200001",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2017. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2017,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"651,99656083",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2016. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2016,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"730,0775648099999",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2015. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2015,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"700,7087972",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2014. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2014,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"726,87376336",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2013. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2013,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"803,57127545",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2012. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2012,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
5008.1,00,Total Nacional,0000,Total Nacional,Ecuador,Justicia y estado de derecho,Gasto en justicia,Presupuesto destinado a función judicial y justicia indígena - Codificado,Total,Total,"461,2461422",No Aplica,"13 -  FUNCION JUDICIAL Y JUSTICIA INDIGENA / Presupuesto Codificado Diciembre 2011. Constituye el presupuesto inicial más las reformas realizadas a una fecha de corte y resulta de una serie de modificaciones realizadas al presupuesto inicial, como son: incrementos y disminuciones de los gastos, identificación de recursos para gastos adicionales, traspasos, entre otros.",2011,,Ministerio de Economía y Finanzas,Millones de USD,Paz,ODS 16
