"Código Indicador","Código Provincia","Provincia","Código Cantón","Cantón","País","Dimensión","Subcategoría","Indicador","Área","Sexo","Dato Numérico","Población","Dato Cualitativo","Año","Mes","Fuente","Unidad de medida","Grupo","ODS"
4003,"00","Total Nacional","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","903","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"01","Azuay","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","14","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"02","Bolívar","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","3","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"03","Cañar","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","18","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"04","Carchi","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","24","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"05","Cotopaxi","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","7","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"06","Chimborazo","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","13","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"07","El Oro","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","37","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"08","Esmeraldas","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","43","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
4003,"09","Guayas","0000","Total Nacional","Ecuador","Seguridad interna","Sistema penitenciario","Personas detenidas por tráfico ilícito de sustancias catalogadas sujetas a fiscalización","Total","Total","276","No Aplica","Clasificado como microtráfico en presunta subinfracción.",2023,4,"Ministerio de Gobierno","Personas","Paz","ODS 10, 16"
