"Código Indicador","Código Provincia","Provincia","Código Cantón","Cantón","País","Dimensión","Subcategoría","Indicador","Área","Sexo","Dato Numérico","Población","Dato Cualitativo","Año","Mes","Fuente","Unidad de medida","Grupo","ODS"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Total","Total","38,1245982371933","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2022,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Urbano","Total","23,174039322063","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2022,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Rural","Total","70,1108146778506","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2022,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Total","Total","39,2","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2021,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Urbano","Total","24,3","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2021,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Rural","Total","70,7","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2021,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Total","Total","40,9","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2020,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Urbano","Total","27,3","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2020,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Rural","Total","69,9","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano. En diciembre 2020 los indicadores que produce la ENEMDU no son estrictamente comparables con periodos anteriores, debido a cambios metodológicos asociados a: tamaño y distribución de la muestra, representatividad, metodología de levantamiento y metodología de factor de expansión. ",2020,NA,"INEC","Porcentaje","Personas","ODS 1"
2004,"00","Total Nacional","0000","Total Nacional","Ecuador","Cohesión social, equidad y no discriminación","Pobreza y desigualdad","Tasa de pobreza multidimensional","Total","Total","38,1","No Aplica","Porcentaje de personas que viven en hogares que tienen privaciones en una tercera parte o más (K >= 33.3%) de los indicadores ponderados. Los 12 indicadores corresponden a las dimensiones de educación / trabajo y seguridad social / salud, agua y alimentación / hábitat, vivienda y ambiente sano.",2019,NA,"INEC","Porcentaje","Personas","ODS 1"
