Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Total,"87,0",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2020,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Hombre,"86,3",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2020,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Mujer,"87,6",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2020,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Total,"74,0",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2018,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Hombre,"73,8",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2018,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Mujer,"74,1",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2018,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Total,"70,0",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2017,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Hombre,"69,9",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2017,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Mujer,"70,10000000000001",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2017,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
2012,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Estabilidad política,Confianza en Asamblea Nacional,Total,Total,"65,60000000000001",No Aplica,"Resultados corresponden a la suma de las opciones ""Poca confianza"" y ""Ninguna confianza"". Opciones adicionales son ""Mucha confianza"", ""Algo de confianza"", ""No sabe"" y ""No contesta"".",2016,,Latinobarómetro,Porcentaje,Paz,"ODS 5, 16"
