Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,57495,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7105,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"1,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7136,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"2,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7671,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"3,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7943,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"4,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7730,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"5,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7590,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"6,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7277,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"7,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,6900,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"8,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,6561,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"9,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,7309,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"10,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,6168,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"11,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,00,Total Nacional,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,6421,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,"12,0",IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,01,Azuay,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,3374,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,02,Bolívar,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,348,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,03,Cañar,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,835,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,04,Carchi,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,194,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,06,Chimborazo,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,1890,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,05,Cotopaxi,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,1609,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,07,El Oro,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,2492,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
2006,08,Esmeraldas,0000,Total Nacional,Ecuador,"Cohesión social, equidad y no discriminación",Protección social contributiva,Beneficiarias por prestaciones en maternidad (IESS),Total,Total,967,No Aplica,"Se considera a la unión de los registros de personas atendidas en salud por maternidad y subsidios monetarios de maternidad. Las beneficiarias del seguro de maternidad reciben atención de embarazo, parto y puerperio.",2021,,IESS - Boletín estadístico,Personas,Prosperidad,"ODS 1, 3, 10"
