Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,3,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,4,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,5,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,6,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,7,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,8,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,9,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,10,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,11,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2020,12,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2021,1,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2021,2,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2021,3,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2021,4,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2021,5,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,0,No Aplica,Datos de hospitales en red de MSP.,2021,6,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,46,No Aplica,Datos de hospitales en red de MSP.,2021,7,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,16,No Aplica,Datos de hospitales en red de MSP.,2021,8,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,9,No Aplica,Datos de hospitales en red de MSP.,2021,9,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,10,No Aplica,Datos de hospitales en red de MSP.,2021,10,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,18,No Aplica,Datos de hospitales en red de MSP.,2021,11,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,26,No Aplica,Datos de hospitales en red de MSP.,2021,12,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,53,No Aplica,Datos de hospitales en red de MSP.,2022,1,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,14,No Aplica,Datos de hospitales en red de MSP.,2022,2,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,5,No Aplica,Datos de hospitales en red de MSP.,2022,3,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,3,No Aplica,Datos de hospitales en red de MSP.,2022,4,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,3,No Aplica,Datos de hospitales en red de MSP.,2022,5,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,6,No Aplica,Datos de hospitales en red de MSP.,2022,6,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,23,No Aplica,Datos de hospitales en red de MSP.,2022,7,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
6015,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Porcentaje de camas ocupadas para hospitalización (MSP),Total,Total,13,No Aplica,Datos de hospitales en red de MSP.,2022,8,"Ministerio de Salud Pública, ECUACOVID",Porcentaje,Personas,ODS 3
