Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35926,No Aplica,Muertes confirmadas + muertes probables,2022,10,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35897,No Aplica,Muertes confirmadas + muertes probables,2022,9,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional:,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35858,No Aplica,Muertes confirmadas + muertes probables,2022,8,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35810,No Aplica,Muertes confirmadas + muertes probables,2022,7,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35741,No Aplica,Muertes confirmadas + muertes probables,2022,6,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35645,No Aplica,Muertes confirmadas + muertes probables,2022,5,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35598,No Aplica,Muertes confirmadas + muertes probables,2022,4,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35434,No Aplica,Muertes confirmadas + muertes probables,2022,3,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,35244,No Aplica,Muertes confirmadas + muertes probables,2022,2,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,34533,No Aplica,Muertes confirmadas + muertes probables,2022,1,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,33681,No Aplica,Muertes confirmadas + muertes probables,2021,12,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,33296,No Aplica,Muertes confirmadas + muertes probables,2021,11,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,32980,No Aplica,Muertes confirmadas + muertes probables,2021,10,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,32784,No Aplica,Muertes confirmadas + muertes probables,2021,9,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,32259,No Aplica,Muertes confirmadas + muertes probables,2021,8,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,31631,No Aplica,Muertes confirmadas + muertes probables,2021,7,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,21560,No Aplica,Muertes confirmadas + muertes probables,2021,6,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,20572,No Aplica,Muertes confirmadas + muertes probables,2021,5,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
6014,00,Total Nacional,0000,Total Nacional,Ecuador,Salud pública,COVID-19,Muertes por COVID-19,Total,Total,18631,No Aplica,Muertes confirmadas + muertes probables,2021,4,"Ministerio de Salud Pública, ECUACOVID",Muertes,Personas,ODS 3
